输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,1200.0,1,66.3916,310.3614,311.2182,311.3134,306.5534,16.2059,21.4663,57.2059,14.8162
2048.0,1200.0,4,222.2704,1106.0226,1106.1816,1106.1993,1086.948,18.682,22.701,72.5628,17.1031
2048.0,1200.0,8,381.2141,2099.3463,2099.3588,2099.3601,2094.9407,21.7298,26.6189,74.3077,19.2482
4096.0,1200.0,1,64.8516,579.8585,582.3249,582.5989,568.8968,16.3556,20.6168,69.9643,14.9575
4096.0,1200.0,4,203.0185,2126.9316,2127.0026,2127.0105,2124.5864,19.8403,23.5895,66.9094,17.9425
4096.0,1200.0,8,334.6074,4364.7645,4369.7966,4370.6002,4155.1935,23.164,28.3787,80.5034,20.359
8192.0,1200.0,1,22.0847,1183.1141,1186.2114,1186.5556,1169.3482,52.0955,64.5305,100.0632,44.338
8192.0,1200.0,4,77.9409,4374.6128,4406.4382,4409.9744,4318.8534,55.3582,67.9353,220.0549,47.7115
8192.0,1200.0,8,138.3159,8494.9011,8506.2633,8506.8306,7675.357,58.4562,71.7134,107.9501,50.7943
12000.0,1200.0,1,21.9723,1687.9002,1688.8623,1688.9692,1683.6245,52.1221,63.1521,99.47,44.1488
12000.0,1200.0,4,73.9241,6349.351,6349.8681,6349.9255,6313.3055,56.5368,69.8568,102.6055,48.8444
12000.0,1200.0,8,128.1228,12624.1289,12656.4901,12656.6247,9814.9272,60.9598,75.4978,120.4632,51.9385
16000.0,1200.0,1,21.4977,2240.2225,2244.0535,2244.4792,2223.1959,52.4843,64.5878,90.7494,44.6971
16000.0,1200.0,4,71.1649,8644.2401,8646.8703,8647.1625,7697.494,57.1405,70.9726,137.5754,49.0493
16000.0,1200.0,8,118.8391,17080.9812,17105.5818,17105.6143,13352.788,62.4036,74.8966,139.8275,53.095
20000.0,1200.0,1,21.1039,2843.4811,2847.826,2848.3088,2824.1704,52.7021,66.2254,94.6396,45.0622
20000.0,1200.0,4,67.4077,10956.419,10978.7307,10981.2098,8558.1086,58.7207,70.5315,105.3719,50.2363
20000.0,1200.0,8,111.0846,21717.1326,21776.2132,21784.5546,14386.1043,63.6493,77.9753,280.6927,53.9104
