输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,1200.0,1,63.1318,204.9498,205.2976,205.3363,203.404,16.0663,16.4254,19.3969,15.6818
2048.0,1200.0,4,221.7357,654.8505,655.3346,655.3884,568.5033,17.6744,18.1744,318.4725,17.507
2048.0,1200.0,8,398.8558,1275.9832,1276.5587,1276.6143,1174.461,19.4446,19.8501,23.9061,19.0049
4096.0,1200.0,1,61.9268,366.3386,366.365,366.368,366.2213,16.0143,16.5385,21.4566,15.8546
4096.0,1200.0,4,202.5006,1291.734,1292.3532,1292.422,1123.9792,18.9293,19.3837,20.5295,18.6886
4096.0,1200.0,8,343.4568,2506.5085,2508.8515,2509.1765,2303.4443,21.7301,22.031,25.1358,21.218
8192.0,1200.0,1,42.5555,730.1137,730.2485,730.2635,729.5144,23.321,24.9377,31.3708,22.9073
8192.0,1200.0,4,132.5207,2648.2574,2649.0217,2649.1066,2277.9162,39.0362,40.2712,52.3587,27.9989
8192.0,1200.0,8,238.4293,5142.7506,5150.1957,5151.4122,3964.2411,36.9975,39.391,48.0181,29.2878
12000.0,1200.0,1,42.1446,1085.7005,1086.5364,1086.6292,1081.9857,23.2246,24.6221,28.1708,22.8433
12000.0,1200.0,4,132.8126,3953.896,3953.9128,3953.9147,2996.2104,37.4572,39.951,41.2388,26.8291
12000.0,1200.0,8,204.3303,7456.0479,7853.0814,7857.6738,5189.3532,33.0964,39.3358,45.0051,32.6309
16000.0,1200.0,1,41.4891,1478.9164,1479.0355,1479.0487,1478.3872,23.2923,24.595,27.7007,22.8877
16000.0,1200.0,4,112.6372,5408.268,5413.9428,5414.5733,4169.2412,39.4459,40.5955,52.8301,31.0197
16000.0,1200.0,8,174.7035,10120.1961,10601.1482,10604.989,7149.2842,37.5884,38.6344,48.0224,36.9851
20000.0,1200.0,1,40.9667,1876.4117,1878.7011,1878.9555,1866.2364,23.2377,24.5417,29.9704,22.8724
20000.0,1200.0,4,111.6002,6913.065,6913.8646,6913.9535,4750.4553,30.2534,37.9968,50.3903,30.0898
20000.0,1200.0,8,151.0684,13038.0171,13650.9759,13655.0123,8190.5595,42.1174,43.3643,291.4886,41.5997
