输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,500.0,1,20.9959,1006.9262,1008.4763,1008.6486,1000.0367,45.7716,46.1009,46.6941,45.7183
2048.0,500.0,4,69.4296,3875.783,3892.0465,3893.8535,3168.8966,50.4114,50.5449,53.0996,49.9464
2048.0,500.0,8,122.3612,7668.9091,7670.2458,7670.4171,6335.8791,50.6888,50.9159,52.635,50.2105
4096.0,500.0,1,19.7536,2037.0741,2038.0169,2038.1217,2032.8838,46.8867,47.0393,47.7349,46.6524
4096.0,500.0,4,57.0048,7820.6203,7822.605,7822.8255,6129.2855,55.1154,55.4988,57.1103,54.6442
4096.0,500.0,8,93.0332,15560.1859,15568.8176,15570.3068,11445.7139,55.4447,55.6705,58.8692,54.961
8192.0,500.0,1,17.2373,4116.6062,4116.9897,4117.0323,4114.9015,50.0795,50.589,51.4225,49.8844
8192.0,500.0,4,41.0434,16147.7892,16148.5556,16148.6408,11122.1006,65.8239,66.6672,68.8273,65.2882
8192.0,500.0,8,61.6407,30127.2152,32144.9889,32145.1331,19620.2972,66.129,67.0011,72.3488,65.613
12000.0,1200.0,1,17.5539,6225.3431,6225.8079,6225.8596,6223.2769,52.1449,52.6121,53.7191,51.8251
12000.0,1200.0,4,41.9749,24637.0279,24637.2817,24637.3099,15431.3738,75.8782,76.4005,81.2918,74.8222
12000.0,1200.0,8,68.8131,46235.7701,49380.733,49411.8294,27798.4322,76.2837,76.8987,85.7046,75.2172
16000.0,1200.0,1,16.4793,8576.9456,8577.9462,8578.0574,8572.4986,53.8459,54.2887,56.3125,53.584
16000.0,1200.0,4,35.6216,34007.7081,34026.1315,34028.1785,21302.1698,85.0777,85.5969,91.9041,84.0107
16000.0,1200.0,8,56.7624,63692.1159,67940.4068,67943.4477,38266.9398,85.5421,86.1613,97.088,84.3852
20000.0,1200.0,1,15.4668,11109.9192,11114.2906,11114.7763,11090.4905,55.7403,56.2504,57.7813,55.4602
20000.0,1200.0,4,30.8408,43968.8948,43979.0459,43980.1737,27536.0061,94.2662,94.78,102.0561,93.1284
20000.0,1200.0,8,47.9959,82338.838,87816.8462,87817.8779,49461.164,94.6819,95.2992,108.2359,93.5664
