输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,500.0,1,75.4202,542.2988,543.5889,543.7323,536.5648,12.4589,12.8327,13.2097,12.2085
2048.0,500.0,4,237.8052,1984.8592,1985.4244,1985.4872,1846.0235,13.0345,13.311,15.3218,12.874
2048.0,500.0,8,302.2745,3901.9002,3902.4215,3902.4695,3816.6742,19.2581,19.5654,21.2559,18.6958
4096.0,500.0,1,67.4292,1040.8505,1041.5338,1041.6097,1037.8135,12.9773,13.238,15.6957,12.7782
4096.0,500.0,4,185.7923,3930.4153,3930.685,3930.7149,3766.1849,13.9593,14.2962,16.3307,13.6928
4096.0,500.0,8,198.6933,7846.6741,7848.5274,7848.5988,7141.0532,25.172,25.5141,28.5935,24.6111
8192.0,500.0,1,30.3754,2089.6929,2089.9817,2090.0138,2088.409,29.2313,33.1947,34.175,28.7953
8192.0,500.0,4,87.7429,8008.5714,8008.7935,8008.8182,7017.1721,29.8224,30.7371,33.212,29.6237
8192.0,500.0,8,113.0219,15682.3807,16010.1863,16013.95,12160.4719,39.4354,40.167,45.3628,38.8432
12000.0,1200.0,1,31.9101,3087.8953,3089.4888,3089.6658,3080.8131,29.064,31.7855,32.9886,28.7919
12000.0,1200.0,4,101.8017,11944.7594,11948.1818,11948.562,9239.4806,29.698,30.1781,34.7194,29.3551
12000.0,1200.0,8,113.1393,23634.7397,23961.0964,23962.3025,15570.1294,52.1604,52.7145,61.7066,50.7743
16000.0,1200.0,1,31.1082,4145.5672,4146.6286,4146.7465,4140.8497,29.0506,29.4903,30.7926,28.7177
16000.0,1200.0,4,93.7248,16195.7138,16236.8826,16241.4569,12647.5759,29.3518,30.0888,35.3749,29.1859
16000.0,1200.0,8,89.7117,31954.2045,32397.7344,32428.7734,21130.0736,63.6441,64.2969,76.0072,62.2739
20000.0,1200.0,1,30.0284,5348.8625,5356.2025,5357.018,5316.2405,29.1666,29.6429,37.01,28.8948
20000.0,1200.0,4,86.2357,20696.5278,20704.1353,20704.9806,16295.739,29.3238,30.1354,36.7872,29.1533
20000.0,1200.0,8,74.1793,40780.5059,41217.9407,41249.1585,27069.4355,74.9911,75.6537,91.3673,73.5997
