输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,500.0,1,54.8581,955.0307,955.0498,955.0519,954.9456,16.5616,16.9385,17.3896,16.3496
2048.0,500.0,4,134.6503,3708.226,3709.424,3709.5571,3447.9552,22.8874,23.173,24.2548,22.3323
2048.0,500.0,8,213.8305,7372.7262,7374.0978,7374.2667,7213.9125,23.272,23.5254,25.2357,22.7059
4096.0,500.0,1,48.4092,1904.1786,1904.1914,1904.1928,1904.1216,16.9458,17.2673,18.0336,16.8804
4096.0,500.0,4,92.9268,7454.521,7455.0194,7455.0747,7143.9168,28.7296,29.0484,30.9437,28.1865
4096.0,500.0,8,137.2596,14860.1005,14867.1044,14868.1584,13527.0968,29.1686,29.5431,32.5678,28.6062
8192.0,500.0,1,27.4895,3876.0438,3876.8375,3876.9257,3872.5164,28.8759,29.6072,30.5441,28.6849
8192.0,500.0,4,55.0868,15218.7058,15220.3251,15220.505,13348.7798,42.8468,43.4487,46.5039,42.2464
8192.0,500.0,8,77.3137,29756.2995,30344.5918,30345.1421,23063.3791,43.4331,44.2533,49.4496,42.8601
12000.0,1200.0,1,29.8717,5764.1483,5765.0812,5765.1849,5760.0018,28.8515,29.4967,30.3361,28.6992
12000.0,1200.0,4,54.7587,22745.9571,22750.7623,22751.2962,17597.1796,55.5144,56.0504,60.7971,54.1323
12000.0,1200.0,8,86.4678,44813.4484,45424.5943,45428.3815,29496.14,56.0755,56.6227,65.4741,54.7079
16000.0,1200.0,1,28.4375,7793.2211,7794.4475,7794.5838,7787.7704,28.8795,29.5505,31.1846,28.6977
16000.0,1200.0,4,43.8539,30831.1401,30831.5893,30831.6392,24050.07,66.9223,67.5416,73.5824,65.5658
16000.0,1200.0,8,68.1101,60924.4081,61608.8496,61610.0541,40248.231,67.5224,68.1429,79.4829,66.1557
20000.0,1200.0,1,27.0168,9990.778,9997.9865,9998.7874,9958.7406,28.9575,29.6022,31.5408,28.738
20000.0,1200.0,4,36.4809,39286.0298,39287.8393,39288.0403,30924.328,78.3345,78.8824,87.6838,76.9654
20000.0,1200.0,8,55.9993,77753.2983,78463.7526,78472.6468,51564.831,78.9283,79.5979,93.0238,77.5411
