输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
1024.0,1024.0,112,7364.6754,945.7611,1212.3248,1248.6263,578.4947,16.1911,19.7803,40.7424,14.3143
1024.0,1024.0,128,7804.7386,1105.2791,1394.5847,1402.116,637.9941,17.7438,25.2568,48.9281,15.3365
1024.0,1024.0,156,8385.2742,1406.8534,1611.2123,1698.839,819.4023,20.1106,22.5581,45.5835,17.3338
1024.0,1024.0,200,9131.0559,1682.637,2631.5298,2641.633,1010.5233,23.0673,27.1111,48.5525,20.1636
1024.0,1024.0,256,10715.8825,2132.8799,2676.1109,2914.2177,1264.4543,26.8116,34.6954,62.8877,22.0643
2048.0,1024.0,1,168.2392,61.7061,69.8096,70.71,51.0652,6.204,7.9036,22.8801,5.8929
2048.0,1024.0,4,647.6556,134.5657,136.0411,136.2955,79.7433,6.5263,9.8447,26.1656,6.0908
2048.0,1024.0,8,1168.5055,203.629,204.736,204.8229,126.542,6.993,8.5656,43.7449,6.711
2048.0,1024.0,16,2063.8857,289.3857,364.4501,364.9076,185.8019,7.8754,9.5217,24.2174,7.5472
2048.0,1024.0,24,2560.1962,432.5645,540.9597,547.6714,248.9186,9.6401,12.6473,34.3992,9.0983
2048.0,1024.0,32,3405.4801,466.2633,602.6491,621.4561,290.0049,9.822,12.1488,29.8125,9.0701
2048.0,1024.0,40,3737.3379,782.6958,795.6867,812.1019,418.375,10.9939,12.9185,46.4043,10.2149
2048.0,1024.0,50,4352.8162,618.0699,869.0639,895.8758,387.751,11.8268,14.4622,43.4972,10.978
2048.0,1024.0,64,5015.5049,687.0577,997.1064,1054.7831,443.039,13.0496,15.538,36.9842,12.0968
2048.0,1024.0,72,5391.1763,776.9767,1181.1382,1237.817,484.827,13.7261,15.8328,36.5707,12.6188
2048.0,1024.0,96,6127.4192,1613.3139,2078.4344,2109.0074,794.2534,15.9135,17.9393,39.6455,14.4449
2048.0,1024.0,112,6754.7297,1434.3834,1665.9286,1703.3373,830.9064,17.1238,19.5271,46.2895,15.2665
2048.0,1024.0,128,7037.1088,1614.8953,2016.8594,2061.022,893.4234,18.7297,25.7315,54.2334,16.7441
2048.0,1024.0,156,7399.7785,1908.4987,2508.4618,2575.2376,1110.9623,21.6062,23.5753,64.734,19.3938
2048.0,1024.0,200,8121.3121,2605.5963,2957.069,3035.4699,1460.1232,25.3179,27.6286,63.2191,22.4392
2048.0,1024.0,256,8645.4623,3439.3107,4097.4086,4233.0169,1971.8925,31.7984,41.4825,77.1317,26.6442
4096.0,1024.0,1,166.6295,87.272,100.43,101.892,70.5988,6.2933,8.8346,15.1028,5.9321
4096.0,1024.0,4,603.4631,212.8622,213.5985,213.6924,119.5018,6.8485,8.339,14.9824,6.5
4096.0,1024.0,8,1086.1069,767.1514,781.1589,785.2257,309.7312,7.3293,9.3069,20.7766,7.035
4096.0,1024.0,16,1882.5793,484.3611,689.2553,689.5239,276.7488,8.6992,10.3043,19.1341,8.1747
4096.0,1024.0,24,2439.0289,673.4287,948.3905,970.9353,353.5607,10.0097,11.6863,41.4936,9.4272
4096.0,1024.0,32,3075.2501,832.2364,1227.0131,1234.0806,430.4959,10.3901,11.0398,30.3863,9.8971
4096.0,1024.0,40,3441.0038,980.9906,1409.9641,1457.6606,467.8297,11.6324,12.5661,36.8275,11.0417
4096.0,1024.0,50,3574.063,1077.1494,1602.4434,1620.9631,677.9527,14.2033,17.8726,38.4176,13.0967
4096.0,1024.0,64,4256.4624,1360.883,2358.1452,2462.7081,702.519,15.018,20.0098,61.4796,13.9492
4096.0,1024.0,72,4262.5398,1511.2549,2546.8663,2605.7507,841.4485,16.638,20.2099,47.8455,15.5348
4096.0,1024.0,96,4940.653,1974.3517,3144.1261,3280.3869,1093.4148,19.1953,22.3049,63.5561,17.6451
4096.0,1024.0,112,5261.2819,3067.8275,4690.9624,4840.3341,1395.717,20.6974,25.3108,51.4823,19.0206
4096.0,1024.0,128,5493.7436,2698.907,4206.7846,4365.0271,1453.8129,23.0702,28.4736,674.2812,20.9788
4096.0,1024.0,156,5780.7632,3417.8964,4956.6374,5052.921,1872.5773,26.7652,29.1288,378.0783,24.0794
4096.0,1024.0,200,6168.1933,4247.9452,6411.0667,6541.1993,2329.3397,32.1114,35.1442,65.9538,28.9572
4096.0,1024.0,256,6821.0055,5669.3644,7708.3984,8014.7582,3120.6555,36.9601,46.2832,76.2199,32.9295
8192.0,1024.0,1,149.7965,160.278,195.7062,199.6427,119.5756,6.8703,9.4414,49.2811,6.5601
8192.0,1024.0,4,558.9587,310.2242,452.5388,453.9055,196.8636,7.2382,8.9582,24.7822,6.9424
8192.0,1024.0,8,1034.4518,640.1872,800.2629,803.3397,303.2016,7.8469,8.5971,12.8524,7.3842
8192.0,1024.0,16,1525.289,887.5089,1446.7309,1457.8287,462.3064,10.3802,11.7884,34.8848,9.9312
8192.0,1024.0,24,1893.5623,1364.0076,2232.5581,2263.9908,730.0968,12.2358,14.8785,41.9199,11.7639
8192.0,1024.0,32,2494.0485,1497.6846,2634.344,2674.3998,716.9918,12.544,15.0426,45.1764,11.8976
8192.0,1024.0,40,2545.6494,2087.4263,3401.489,3501.4481,843.3305,15.5409,19.3367,55.7048,14.5532
8192.0,1024.0,50,2653.9594,2513.9843,4863.6134,5000.7344,1068.6266,18.1717,21.0322,62.6124,17.1638
8192.0,1024.0,64,3090.6309,2546.6032,4920.1737,5103.4898,1303.938,19.8303,24.0514,70.2372,18.7048
8192.0,1024.0,72,3135.3373,3285.6599,5911.4605,6167.7378,1458.9431,21.7019,24.5348,65.6837,20.5028
8192.0,1024.0,96,3493.8921,4374.563,7755.5804,8090.1787,2013.0098,25.8464,29.0017,62.4943,24.2443
8192.0,1024.0,112,3652.0559,4993.4379,8968.9712,9508.8877,2389.9659,28.8389,32.0289,85.139,26.921
8192.0,1024.0,128,3884.3285,5247.0756,10068.8144,10656.8592,2549.0483,31.1651,36.7224,63.4489,28.7507
8192.0,1024.0,156,3969.503,6138.4914,11690.6125,12172.4338,3205.3403,37.0762,39.2076,68.8075,34.3229
8192.0,1024.0,200,3518.3943,8244.6494,14901.1053,15845.0938,5017.6068,44.4291,156.2317,27071.4161,44.4343
8192.0,1024.0,256,3075.5344,64071.3351,66697.5393,67053.2246,17114.0963,21.3279,36.1406,42.7607,19.3233
