输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,500.0,1,89.367,194.1057,194.1653,194.1719,193.841,11.0012,11.3824,12.0556,10.8229
2048.0,500.0,4,299.1227,621.412,622.5827,622.7128,519.1986,12.3111,12.6517,13.2598,12.1511
2048.0,500.0,8,532.2407,1155.6827,1156.1963,1156.2512,1038.7395,12.878,13.2107,14.5919,12.7473
4096.0,500.0,1,84.3943,348.7657,349.5234,349.6075,345.3982,11.555,11.7225,11.9845,11.1796
4096.0,500.0,4,264.5161,1180.4409,1181.805,1181.9565,982.9363,13.0077,13.3557,14.8323,12.7818
4096.0,500.0,8,437.1841,2304.3337,2306.753,2306.9155,1735.5283,13.9433,14.3539,17.0449,13.7039
8192.0,500.0,1,42.5618,678.9063,679.5353,679.6052,676.1107,22.5376,23.2553,24.0848,22.181
8192.0,500.0,4,143.1573,2420.923,2422.262,2422.4107,1709.4758,23.3644,24.4115,26.3293,23.1359
8192.0,500.0,8,242.8713,4448.1056,4742.006,4743.0022,2961.6764,23.715,24.4434,29.5264,23.4922
12000.0,1200.0,1,43.3386,974.5097,974.8469,974.8844,973.0113,22.5429,23.2542,24.6523,22.2807
12000.0,1200.0,4,152.7328,3639.7351,3641.6921,3641.9096,2335.7368,23.3773,24.1363,27.9969,23.1689
12000.0,1200.0,8,270.0919,6786.5872,7213.6569,7214.9388,4137.1791,23.7749,24.5445,33.245,23.6132
16000.0,1200.0,1,42.8225,1327.4807,1328.3053,1328.3969,1323.8162,22.5257,23.3526,24.8651,22.2655
16000.0,1200.0,4,145.7496,4960.0683,4960.8873,4960.9783,3184.5062,23.4737,24.1909,29.5385,23.323
16000.0,1200.0,8,250.8517,9267.0273,9839.2592,9839.3083,5648.9149,23.836,24.5851,35.2266,23.6951
20000.0,1200.0,1,42.2567,1762.7724,1771.4565,1772.4214,1724.1762,22.476,23.433,24.7119,22.2452
20000.0,1200.0,4,137.7762,6381.2316,6388.0106,6388.7638,4105.6443,24.0549,24.5976,31.7241,23.7287
20000.0,1200.0,8,232.3889,11891.4587,12627.6637,12627.9416,7242.786,24.1546,24.833,37.9777,23.9066
