输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
2048.0,1200.0,1,132.2117,133.5798,134.6014,134.7149,129.0394,8.1311,9.0008,17.2088,7.4612
2048.0,1200.0,4,499.5575,273.1675,273.3379,273.3568,250.9302,8.1465,8.8833,9.8607,7.785
2048.0,1200.0,8,900.5456,440.3264,440.8964,440.9723,407.9874,8.8269,9.5011,13.2466,8.5223
4096.0,1200.0,1,135.6195,171.3596,171.8906,171.9496,168.9993,7.7565,8.8065,9.2327,7.2369
4096.0,1200.0,4,465.7109,431.0573,431.3387,431.3699,379.8506,8.667,9.3661,10.3315,8.2353
4096.0,1200.0,8,806.2221,767.9964,771.2455,771.7775,617.7522,9.525,10.3409,12.3474,9.2839
8192.0,1200.0,1,43.2561,311.6352,312.4528,312.5437,308.0011,29.9003,31.3443,56.0839,22.8754
8192.0,1200.0,4,173.5955,840.8641,841.7331,841.8297,711.5829,32.8854,34.4214,599.4356,22.3583
8192.0,1200.0,8,344.2107,1503.005,1504.1904,1504.3778,1120.4667,32.2912,33.5839,43.9501,21.9756
12000.0,1200.0,1,47.0743,432.3527,434.9149,435.1996,420.9652,31.007,32.3084,59.8638,20.9068
12000.0,1200.0,4,160.266,1181.5675,1182.7017,1182.8277,877.2801,31.9297,33.2045,64.7298,23.9872
12000.0,1200.0,8,320.3749,2095.7773,2247.5793,2254.7026,1444.782,33.1872,34.9299,45.9408,23.1085
16000.0,1200.0,1,54.6076,529.391,530.2186,530.3106,525.7126,18.2625,20.4321,25.4666,17.8827
16000.0,1200.0,4,185.2148,1579.9179,1585.0352,1585.6037,1172.9703,26.3124,32.326,46.1392,20.2858
16000.0,1200.0,8,329.6168,2867.0846,3036.9915,3037.8254,1984.2251,33.9209,34.8477,45.6688,21.7409
20000.0,1200.0,1,54.0694,655.0729,656.6068,656.7773,648.2552,18.2749,21.0991,61.9623,17.9641
20000.0,1200.0,4,174.7155,1996.2683,2012.6406,2014.4597,1354.8556,31.7149,32.7812,40.9113,21.2258
20000.0,1200.0,8,353.0464,3608.864,3825.9703,3828.3056,2278.7242,19.7666,21.9322,29.8707,19.4724
